timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2001-01-29,135.5,136.899994,135.369995,136.600006,91.8768523823,6705900,0.0,1.0
2001-01-30,136.300003,137.919998,135.789993,137.800003,92.6839676267,7069100,0.0,1.0
2001-01-31,137.399994,138.699997,136.600006,137.020004,92.1593420788,9706900,0.0,1.0
2001-02-01,137.100006,137.949997,136.25,137.929993,92.7713986041,8239100,0.0,1.0
2001-02-02,137.399994,137.990005,134.75,134.800003,90.6661744712,8276600,0.0,1.0
2001-02-05,134.800003,135.940002,134.75,135.789993,91.3320394865,4352900,0.0,1.0
2001-02-06,135.300003,136.699997,135.220001,135.389999,91.0630044347,7106700,0.0,1.0
2001-02-07,134.720001,135.399994,133.679993,134.690002,90.5921880495,5748700,0.0,1.0
2001-02-08,134.800003,135.399994,133.100006,133.119995,89.5362049233,5943300,0.0,1.0
2001-02-09,133.350006,133.350006,131.259995,131.839996,88.6752805162,9913000,0.0,1.0
2001-02-12,131.699997,133.5,131.699997,133.350006,89.6909097971,5804400,0.0,1.0
2001-02-13,133.699997,134.169998,132.0,132.259995,88.9577708854,6587600,0.0,1.0
2001-02-14,132.649994,132.649994,130.660004,132.059998,88.8232533595,8400100,0.0,1.0
2001-02-15,132.839996,133.520004,131.990005,133.339996,89.684177094,5929800,0.0,1.0
2001-02-16,131.0,131.289993,129.300003,130.399994,87.7067384564,6434900,0.0,1.0
2001-02-20,131.039993,131.139999,128.100006,128.389999,86.3548204052,5760000,0.0,1.0
2001-02-21,127.900002,128.839996,125.5,125.620003,84.4917274154,10910800,0.0,1.0
2001-02-22,126.349998,126.540001,123.019997,125.809998,84.6195176189,21281600,0.0,1.0
2001-02-23,125.080002,125.540001,121.800003,124.959999,84.0478102308,20173000,0.0,1.0
2001-02-26,125.800003,127.620003,124.5,127.620003,85.8369228524,11503700,0.0,1.0
2001-02-27,126.800003,127.839996,125.510002,126.440002,85.0432568719,11415000,0.0,1.0
2001-02-28,126.75,126.839996,123.269997,123.949997,83.3684851899,14825800,0.0,1.0
2001-03-01,124.050003,124.599998,121.75,124.599998,83.8056743795,14672000,0.0,1.0
2001-03-02,122.5,125.650002,122.300003,123.610001,83.139804656,12564300,0.0,1.0
2001-03-05,124.150002,124.779999,123.809998,124.739998,83.8998380601,5293200,0.0,1.0
2001-03-06,126.349998,127.75,125.489998,126.080002,84.8011216933,6917000,0.0,1.0
2001-03-07,126.900002,127.040001,125.760002,126.980003,85.4064603125,6371700,0.0,1.0
2001-03-08,126.599998,127.239998,126.139999,127.120003,85.5006239931,6055000,0.0,1.0
2001-03-09,126.099998,126.099998,123.110001,123.360001,82.9716552264,10020300,0.0,1.0
2001-03-12,122.339996,122.5,117.75,118.080002,79.4203399453,13972900,0.0,1.0
2001-03-13,119.400002,120.440002,117.529999,120.019997,80.7251761562,12888000,0.0,1.0
2001-03-14,117.050003,119.290001,115.75,117.650002,79.1311229264,19883400,0.0,1.0
2001-03-15,118.449997,118.860001,117.360001,117.68,79.1512995127,10370300,0.0,1.0
2001-03-16,117.129997,117.400002,114.809998,115.010002,77.5676762557,58514600,0.3155,1.0
2001-03-19,115.760002,117.690002,114.82,117.349998,79.1458698824,10067800,0.0,1.0
2001-03-20,117.900002,118.459999,114.110001,114.199997,77.0213741558,15083900,0.0,1.0
2001-03-21,114.18,115.260002,111.900002,112.260002,75.7129583529,19004600,0.0,1.0
2001-03-22,112.019997,112.599998,108.040001,111.120003,74.9440941513,28624800,0.0,1.0
2001-03-23,113.25,114.660004,111.5,114.480003,77.2102222071,12861700,0.0,1.0
2001-03-26,115.699997,116.269997,114.769997,115.940002,78.1949081282,9943800,0.0,1.0
2001-03-27,115.620003,118.650002,115.279999,118.309998,79.7933350412,12880700,0.0,1.0
2001-03-28,116.900002,116.949997,114.900002,115.040001,77.5879088675,10953300,0.0,1.0
2001-03-29,114.699997,116.5,112.139999,115.480003,77.8846650808,12060300,0.0,1.0
2001-03-30,115.550003,116.690002,114.5,116.690002,78.7007402835,9183600,0.0,1.0
2001-04-02,116.300003,117.379997,113.800003,114.199997,77.0213741558,10561000,0.0,1.0
2001-04-03,113.980003,114.150002,110.059998,110.389999,74.4517481558,12836000,0.0,1.0
2001-04-04,110.57,112.099998,109.300003,110.849998,74.7619912032,14884300,0.0,1.0
2001-04-05,113.300003,115.489998,112.5,115.050003,77.5946546451,21522800,0.0,1.0
2001-04-06,113.989998,114.400002,112.059998,113.300003,76.4143796161,14937800,0.0,1.0
2001-04-09,114.0,114.989998,112.779999,114.559998,77.2641742647,9034300,0.0,1.0
2001-04-10,115.449997,117.75,115.169998,116.650002,78.6737625686,17873600,0.0,1.0
2001-04-11,118.779999,118.989998,116.139999,116.730003,78.7277186729,12722300,0.0,1.0
2001-04-12,116.300003,118.940002,115.959999,118.849998,80.157534193,9233200,0.0,1.0
2001-04-16,118.290001,118.889999,116.910004,117.599998,79.3144806009,7350000,0.0,1.0
2001-04-17,117.309998,119.660004,117.019997,119.260002,80.434058469,10924700,0.0,1.0
2001-04-18,121.059998,126.0,120.690002,124.0,83.6309163416,32481600,0.0,1.0
2001-04-19,124.25,125.839996,123.580002,125.650002,84.7437484321,13809900,0.0,1.0
2001-04-20,124.900002,125.400002,123.660004,124.5,83.9681377784,7626700,0.0,1.0
2001-04-23,123.650002,123.889999,121.910004,122.239998,82.4438955349,8451800,0.0,1.0
2001-04-24,122.519997,123.650002,121.099998,121.580002,81.998765936,10044700,0.0,1.0
2001-04-25,121.419998,123.669998,120.949997,123.169998,83.0711274075,8249000,0.0,1.0
2001-04-26,123.730003,125.220001,123.5,123.720001,83.4420730114,10590400,0.0,1.0
2001-04-27,124.919998,125.839996,124.199997,125.779999,84.8314239823,7938700,0.0,1.0
2001-04-30,126.449997,127.269997,124.669998,126.660004,85.4249370834,10766900,0.0,1.0
2001-05-01,125.07,127.150002,124.599998,127.050003,85.6879691297,10578000,0.0,1.0
2001-05-02,127.410004,127.690002,126.0,126.82,85.5328452455,9572900,0.0,1.0
2001-05-03,126.129997,126.150002,124.220001,125.209999,84.4469915443,9926200,0.0,1.0
2001-05-04,123.650002,127.349998,123.440002,127.339996,85.883552842,12145300,0.0,1.0
2001-05-07,126.860001,127.379997,126.230003,126.239998,85.1416670298,7185200,0.0,1.0
2001-05-08,126.860001,127.099998,125.559998,126.18,85.1012018063,6952600,0.0,1.0
2001-05-09,125.25,126.550003,125.059998,125.650002,84.7437484321,9507400,0.0,1.0
2001-05-10,127.260002,127.5,125.769997,126.019997,84.9932889232,6872400,0.0,1.0
2001-05-11,126.0,126.489998,124.400002,125.150002,84.4065269952,7734400,0.0,1.0
2001-05-14,124.900002,125.440002,124.459999,125.400002,84.5751377137,7914000,0.0,1.0
2001-05-15,125.550003,126.5,124.849998,125.980003,84.9663152549,9782200,0.0,1.0
2001-05-16,124.839996,129.199997,124.620003,128.949997,86.9694065432,14909000,0.0,1.0
2001-05-17,129.0,130.080002,128.559998,129.149994,87.1042930946,11824600,0.0,1.0
2001-05-18,129.089996,129.740005,128.100006,129.740005,87.5022218089,6683100,0.0,1.0
2001-05-21,129.839996,131.839996,129.149994,131.649994,88.7904002789,11531500,0.0,1.0
2001-05-22,131.830002,132.089996,131.070007,131.479996,88.6757463392,8342700,0.0,1.0
2001-05-23,131.050003,131.050003,129.25,129.25,87.1717414286,12330800,0.0,1.0
2001-05-24,129.470001,130.0,128.550003,129.630005,87.4280330928,7902800,0.0,1.0
2001-05-25,129.649994,129.699997,127.900002,128.100006,86.3961361705,7425000,0.0,1.0
2001-05-29,128.220001,128.350006,126.900002,127.080002,85.7082017415,9003900,0.0,1.0
2001-05-30,126.589996,127.089996,125.0,125.300003,84.5076941007,10041800,0.0,1.0
2001-05-31,125.43,126.760002,125.260002,125.949997,84.946077922,9874200,0.0,1.0
2001-06-01,126.199997,127.099998,125.120003,126.730003,85.4721474102,8848300,0.0,1.0
2001-06-04,126.800003,127.43,126.080002,127.339996,85.883552842,5623500,0.0,1.0
2001-06-05,127.489998,129.229996,127.269997,128.800003,86.8682441588,9115400,0.0,1.0
2001-06-06,128.830002,128.830002,127.360001,127.730003,86.1465902839,12064900,0.0,1.0
2001-06-07,127.050003,128.350006,127.0,128.190002,86.4568333313,7355300,0.0,1.0
2001-06-08,127.699997,127.870003,126.139999,127.0,85.6542449627,8170600,0.0,1.0
2001-06-11,126.709999,126.989998,125.410004,126.099998,85.0472450275,7012200,0.0,1.0
2001-06-12,124.860001,126.739998,124.040001,125.879997,84.8988669208,9364400,0.0,1.0
2001-06-13,126.169998,126.580002,124.650002,124.800003,84.1704726639,7629400,0.0,1.0
2001-06-14,124.18,124.300003,121.75,122.0,82.2820305941,12603000,0.0,1.0
2001-06-15,120.910004,122.400002,120.400002,121.849998,82.4145168033,16821100,0.3464,1.0
2001-06-18,121.650002,122.440002,120.910004,121.260002,82.0154668562,11368300,0.0,1.0
2001-06-19,122.379997,122.889999,120.889999,121.790001,82.3739372067,7732300,0.0,1.0
2001-06-20,121.190002,122.860001,121.099998,122.43,82.8068072043,8787200,0.0,1.0
2001-06-21,122.220001,124.309998,122.150002,123.82,83.7469481993,12259100,0.0,1.0
2001-06-22,123.489998,123.589996,122.160004,122.849998,83.0908772314,12212000,0.0,1.0
2001-06-25,123.279999,123.440002,121.5,121.720001,82.3265919768,8406800,0.0,1.0
2001-06-26,120.900002,122.389999,120.57,121.550003,82.2116120567,8005800,0.0,1.0
2001-06-27,121.599998,122.239998,120.910004,121.480003,82.1642668268,10105100,0.0,1.0
2001-06-28,122.0,123.940002,121.93,122.150002,82.6174276372,10269300,0.0,1.0
2001-06-29,122.800003,124.010002,122.260002,122.599998,82.9217871244,9824200,0.0,1.0
2001-07-02,122.800003,124.32,122.620003,124.129997,83.9566179029,8522200,0.0,1.0
2001-07-03,123.980003,124.099998,123.050003,124.099998,83.9363277664,3303100,0.0,1.0
2001-07-05,123.07,123.650002,121.660004,121.68,82.2995368833,5517900,0.0,1.0
2001-07-06,121.309998,121.489998,119.050003,119.050003,80.5207109867,11665900,0.0,1.0
2001-07-09,119.489998,120.540001,119.199997,119.699997,80.9603412067,8339300,0.0,1.0
2001-07-10,120.290001,120.639999,118.209999,118.260002,79.9863855721,8630700,0.0,1.0
2001-07-11,118.099998,118.889999,117.089996,118.379997,80.0675454417,15328600,0.0,1.0
2001-07-12,119.5,121.470001,119.309998,121.190002,81.9681216263,12002800,0.0,1.0
2001-07-13,120.839996,122.32,120.620003,122.239998,82.6782973703,10433800,0.0,1.0
2001-07-16,121.769997,122.279999,120.290001,120.709999,81.6434665917,6915300,0.0,1.0
2001-07-17,120.199997,121.949997,119.830002,121.839996,82.4077518463,7469800,0.0,1.0
2001-07-18,120.559998,121.639999,120.059998,121.010002,81.8463767492,7709300,0.0,1.0
2001-07-19,122.18,122.980003,120.760002,122.07,82.5633174502,10082900,0.0,1.0
2001-07-20,121.150002,121.940002,120.919998,121.339996,82.0695716323,6705800,0.0,1.0
2001-07-23,121.800003,121.879997,118.949997,118.949997,80.4530708857,8065200,0.0,1.0
2001-07-24,119.0,119.199997,116.75,117.800003,79.6752604516,12269000,0.0,1.0
2001-07-25,117.919998,119.480003,117.459999,119.099998,80.5545256263,12088500,0.0,1.0
2001-07-26,119.059998,120.849998,118.559998,120.349998,81.3999761613,12898200,0.0,1.0
2001-07-27,120.830002,121.349998,119.910004,120.809998,81.7111019582,8478800,0.0,1.0
2001-07-30,121.190002,121.349998,120.300003,120.849998,81.7381563753,8547700,0.0,1.0
2001-07-31,121.0,122.68,120.800003,121.349998,82.0763365893,11918100,0.0,1.0
2001-08-01,121.970001,122.699997,121.550003,122.110001,82.5903725437,11940800,0.0,1.0
2001-08-02,123.230003,123.25,121.889999,122.610001,82.9285527577,11070100,0.0,1.0
2001-08-03,122.360001,122.360001,120.900002,121.940002,82.4753919473,10816300,0.0,1.0
2001-08-06,121.349998,121.510002,120.099998,120.300003,81.3661615217,8550100,0.0,1.0
2001-08-07,120.269997,121.199997,119.910004,120.769997,81.6840468647,8865100,0.0,1.0
2001-08-08,120.120003,121.160004,118.43,118.529999,80.1690008586,15183800,0.0,1.0
2001-08-09,118.699997,118.970001,117.860001,118.879997,80.4057256557,14118500,0.0,1.0
2001-08-10,118.800003,119.839996,117.339996,119.290001,80.6830361367,11173300,0.0,1.0
2001-08-13,119.599998,119.849998,118.809998,119.32,80.7033262731,7431600,0.0,1.0
2001-08-14,120.139999,120.349998,118.800003,119.269997,80.6695062227,13178100,0.0,1.0
2001-08-15,119.230003,119.610001,118.080002,118.239998,79.9728556581,8520600,0.0,1.0
2001-08-16,117.800003,118.75,117.0,118.650002,80.2501661391,10734700,0.0,1.0
2001-08-17,117.650002,117.870003,116.010002,116.75,78.9650799731,11604600,0.0,1.0
2001-08-20,116.800003,117.900002,116.550003,117.830002,79.6955505881,10417400,0.0,1.0
2001-08-21,117.800003,118.540001,115.800003,115.82,78.336064775,14480800,0.0,1.0
2001-08-22,116.75,117.43,115.779999,117.019997,79.1476952596,11752300,0.0,1.0
2001-08-23,116.959999,117.519997,116.489998,116.599998,78.8636245562,8744100,0.0,1.0
2001-08-24,117.209999,119.129997,116.739998,119.019997,80.5004161156,11687700,0.0,1.0
2001-08-27,118.970001,119.199997,118.260002,118.309998,80.0202008881,7425100,0.0,1.0
2001-08-28,118.279999,118.489998,116.580002,116.580002,78.850100053,12046600,0.0,1.0
2001-08-29,117.129997,117.18,115.169998,115.540001,78.1466845315,16180000,0.0,1.0
2001-08-30,114.849998,115.739998,112.040001,113.32,76.6451637049,17692600,0.0,1.0
2001-08-31,113.400002,114.769997,113.129997,114.150002,77.2065442129,15985400,0.0,1.0
2001-09-04,113.849998,116.169998,113.370003,113.419998,76.712798395,24473400,0.0,1.0
2001-09-05,113.699997,114.190002,111.949997,113.699997,76.9021786385,21477100,0.0,1.0
2001-09-06,112.650002,113.300003,110.769997,110.769997,74.9204425844,21653000,0.0,1.0
2001-09-07,110.019997,111.25,108.629997,108.720001,73.5339064123,33133900,0.0,1.0
2001-09-10,107.699997,110.349998,107.699997,110.050003,74.4334671343,23408700,0.0,1.0
2001-09-17,101.0,106.400002,100.0,104.300003,70.5443946731,32388700,0.0,1.0
2001-09-18,104.330002,105.300003,103.360001,104.050003,70.3753045661,22029200,0.0,1.0
2001-09-19,104.099998,104.5,98.559998,101.949997,68.9549436091,42771800,0.0,1.0
2001-09-20,100.400002,101.809998,98.559998,98.709999,66.763537175,36210900,0.0,1.0
2001-09-21,94.279999,98.989998,93.800003,97.279999,66.0459187608,49782100,0.369,1.0
2001-09-24,99.720001,101.160004,99.059998,100.699997,68.3678442583,25549600,0.0,1.0
2001-09-25,100.75,102.0,99.900002,101.75,69.0807185752,25466200,0.0,1.0
2001-09-26,102.349998,102.400002,100.43,101.389999,68.8363045431,18587500,0.0,1.0
2001-09-27,101.25,102.290001,100.0,102.269997,69.4337580486,20536800,0.0,1.0
2001-09-28,102.980003,109.620003,102.5,104.440002,70.9070308222,21687200,0.0,1.0
2001-10-01,103.900002,104.32,102.830002,104.269997,70.7916100108,20457400,0.0,1.0
2001-10-02,104.0,105.580002,103.650002,105.580002,71.6810064406,19833100,0.0,1.0
2001-10-03,104.599998,107.879997,104.349998,107.349998,72.8827027114,32045800,0.0,1.0
2001-10-04,108.290001,108.970001,106.75,107.440002,72.9438087654,32674100,0.0,1.0
2001-10-05,107.25,107.620003,105.519997,107.230003,72.8012349883,29796100,0.0,1.0
2001-10-08,106.269997,107.300003,105.870003,106.529999,72.3259840858,12970300,0.0,1.0
2001-10-09,106.610001,106.75,105.599998,105.959999,71.9389962766,15976300,0.0,1.0
2001-10-10,105.800003,108.550003,105.519997,108.32,73.5412622709,19987400,0.0,1.0
2001-10-11,108.949997,110.300003,108.949997,110.0,74.6818579191,23006300,0.0,1.0
2001-10-12,109.150002,109.889999,107.300003,109.5,74.3423949286,31360500,0.0,1.0
2001-10-15,108.629997,109.449997,108.059998,109.300003,74.2066117692,16873000,0.0,1.0
2001-10-16,109.800003,110.610001,108.949997,109.989998,74.6750673015,15877100,0.0,1.0
2001-10-17,111.07,111.150002,107.650002,107.650002,73.0863832214,28542300,0.0,1.0
2001-10-18,107.82,108.160004,106.75,107.419998,72.9302275301,16510000,0.0,1.0
2001-10-19,107.0,107.910004,106.010002,107.349998,72.8827027114,21912500,0.0,1.0
2001-10-22,107.300003,109.57,107.209999,109.470001,74.3220278281,17540600,0.0,1.0
2001-10-23,109.959999,110.279999,108.379997,108.910004,73.9418313155,22062500,0.0,1.0
2001-10-24,108.980003,109.449997,108.220001,108.620003,73.744942102,16065200,0.0,1.0
2001-10-25,107.449997,110.599998,106.739998,110.57,75.0688457284,27467900,0.0,1.0
2001-10-26,109.949997,111.790001,109.669998,110.32,74.8991142331,18623300,0.0,1.0
2001-10-29,110.160004,110.550003,107.449997,107.449997,72.9505946306,18727500,0.0,1.0
2001-10-30,107.349998,107.699997,105.559998,106.160004,72.0747848675,26178600,0.0,1.0
2001-10-31,106.900002,107.860001,105.800003,105.800003,71.8303708354,28124200,0.0,1.0
2001-11-01,106.599998,109.010002,105.699997,108.510002,73.6702595652,29806800,0.0,1.0
2001-11-02,108.440002,109.379997,107.870003,109.25,74.1726634333,17575900,0.0,1.0
2001-11-05,110.120003,111.089996,109.949997,110.68,75.1435275863,15929500,0.0,1.0
2001-11-06,110.349998,112.480003,109.849998,112.400002,76.3112816316,23245800,0.0,1.0
2001-11-07,111.769997,113.120003,111.639999,112.25,76.2094413766,19716000,0.0,1.0
2001-11-08,112.870003,114.080002,111.900002,112.599998,76.4470641121,22563500,0.0,1.0
2001-11-09,112.25,112.959999,111.440002,112.720001,76.5285372666,15895800,0.0,1.0
2001-11-12,111.0,112.650002,110.0,112.029999,76.0600769818,26068800,0.0,1.0
2001-11-13,113.440002,114.550003,113.18,114.550003,77.7709731698,15296200,0.0,1.0
2001-11-14,115.169998,115.400002,113.709999,114.660004,77.8456557067,17571300,0.0,1.0
2001-11-15,114.370003,115.18,113.93,114.870003,77.9882294838,19470200,0.0,1.0
2001-11-16,115.080002,115.099998,113.400002,114.360001,77.6419758756,18134900,0.0,1.0
2001-11-19,114.919998,115.849998,114.449997,115.769997,78.5992587932,13625400,0.0,1.0
2001-11-20,115.370003,115.800003,114.639999,114.800003,77.9407046651,16209700,0.0,1.0
2001-11-21,114.5,114.669998,113.510002,114.040001,77.4247195616,11470200,0.0,1.0
2001-11-23,114.040001,115.75,114.0,115.68,78.5381574917,6717100,0.0,1.0
2001-11-26,115.75,116.339996,115.07,115.93,78.707888987,13726000,0.0,1.0
2001-11-27,115.620003,116.900002,114.089996,115.43,78.3684259964,19261400,0.0,1.0
2001-11-28,114.739998,115.169998,113.25,113.339996,76.9494679802,20195500,0.0,1.0
2001-11-29,113.660004,114.919998,113.0,114.870003,77.9882294838,16354700,0.0,1.0
2001-11-30,114.400002,114.910004,114.019997,114.050003,77.4315101793,13680300,0.0,1.0
2001-12-03,113.650002,114.080002,113.010002,113.370003,76.9698405122,15220400,0.0,1.0
2001-12-04,113.919998,115.300003,113.349998,115.290001,78.273377038,17239900,0.0,1.0
2001-12-05,115.610001,118.0,115.559998,117.400002,79.705911537,25204000,0.0,1.0
2001-12-06,117.339996,117.940002,116.93,117.339996,79.6651719046,17972900,0.0,1.0
2001-12-07,116.900002,117.089996,115.699997,116.559998,79.1356109972,18857800,0.0,1.0
2001-12-10,115.849998,116.389999,114.349998,114.379997,77.6555516795,13862700,0.0,1.0
2001-12-11,114.900002,115.720001,113.900002,114.150002,77.4994020985,20833300,0.0,1.0
2001-12-12,114.550003,114.779999,113.110001,114.279999,77.5876604392,16171500,0.0,1.0
2001-12-13,113.449997,113.699997,112.040001,112.059998,76.0804440823,19026700,0.0,1.0
2001-12-14,112.330002,113.489998,112.0,113.129997,76.8068942031,16721900,0.0,1.0
2001-12-17,112.989998,114.360001,112.900002,114.300003,77.6012416746,13925900,0.0,1.0
2001-12-18,114.629997,115.150002,114.339996,114.980003,78.0629113417,13663700,0.0,1.0
2001-12-19,114.089996,115.919998,114.0,115.790001,78.6128400285,20143400,0.0,1.0
2001-12-20,115.5,115.800003,114.550003,114.650002,77.838865089,14867900,0.0,1.0
2001-12-21,115.029999,115.07,114.199997,114.949997,78.3092012463,14037700,0.3928,1.0
2001-12-24,114.830002,115.040001,114.610001,114.730003,78.1593312605,5728800,0.0,1.0
2001-12-26,114.650002,116.209999,114.650002,115.360001,78.5885147442,10304800,0.0,1.0
2001-12-27,115.300003,116.080002,115.25,116.059998,79.0653847518,9407300,0.0,1.0
2001-12-28,116.290001,116.75,115.919998,116.0,79.0245113671,10593800,0.0,1.0
2001-12-31,116.150002,116.389999,114.230003,114.300003,77.8663955718,14619500,0.0,1.0
2002-01-02,115.110001,115.75,113.809998,115.529999,78.7043251656,18651900,0.0,1.0
2002-01-03,115.650002,116.949997,115.540001,116.839996,79.5967551037,15743000,0.0,1.0
2002-01-04,117.169998,117.980003,116.550003,117.620003,80.1281315868,20140700,0.0,1.0
2002-01-07,117.699997,117.989998,116.559998,116.790001,79.5626962206,13106500,0.0,1.0
2002-01-08,116.790001,117.059998,115.970001,116.519997,79.3787571329,12683700,0.0,1.0
2002-01-09,116.68,117.779999,115.339996,115.57,78.7315756784,16610300,0.0,1.0
2002-01-10,115.690002,116.349998,115.300003,116.080002,79.0790123926,12823400,0.0,1.0
2002-01-11,116.209999,116.279999,114.699997,114.940002,78.3023921947,13708400,0.0,1.0
2002-01-14,114.650002,114.839996,113.959999,114.220001,77.8118945463,12301100,0.0,1.0
2002-01-15,114.550003,115.389999,113.900002,115.150002,78.4454538101,20219900,0.0,1.0
2002-01-16,114.300003,114.400002,112.690002,112.82,76.8581497624,17067000,0.0,1.0
2002-01-17,113.760002,114.239998,113.400002,113.669998,77.4372073194,17283400,0.0,1.0
2002-01-18,113.0,113.849998,112.669998,113.150002,77.0829622348,17028000,0.0,1.0
2002-01-22,113.75,113.93,112.019997,112.370003,76.5515912017,11689300,0.0,1.0
2002-01-23,112.629997,113.550003,112.019997,113.230003,77.137462579,12438900,0.0,1.0
2002-01-24,113.639999,114.25,113.32,113.580002,77.3758979235,12142800,0.0,1.0
2002-01-25,113.120003,114.18,113.040001,113.550003,77.3554612311,12810700,0.0,1.0
2002-01-28,113.900002,114.190002,112.919998,113.860001,77.5666460628,10589200,0.0,1.0
2002-01-29,113.849998,114.129997,110.050003,110.279999,75.1277847805,27720800,0.0,1.0
